-1.000000, 1.000000, 0.000000
-1.000000, 0.900000,-0.020000
-1.000000, 0.800000,-0.020000
-1.000000, 0.700000,-0.160000
-1.000000, 0.600000,-0.160000
-1.000000, 0.500000,-1.560000
-1.000000, 0.400000,-1.560000
-1.000000, 0.300000,-15.559999
-1.000000, 0.200000,-15.559999
-1.000000, 0.100000,-155.559995
-1.000000,-0.000000,-155.559995
-1.000000,-0.100000,-1555.559950
-1.000000,-0.200000,-1555.559950
-1.000000,-0.300000,-15555.559497
-1.000000,-0.400000,-15555.559497
-1.000000,-0.500000,-155555.554973
-1.000000,-0.600000,-155555.554973
-1.000000,-0.700000,-1555555.509728
-1.000000,-0.800000,-1555555.509728
-1.000000,-0.900000,-15555555.057276
-1.000000,-1.000000, 0.000000
-0.900000, 1.000000, 0.000000
-0.900000, 0.900000, 0.040000
-0.900000, 0.800000,-0.360000
-0.900000, 0.700000,-0.000000
-0.900000, 0.600000,-0.220000
-0.900000, 0.500000, 0.140000
-0.900000, 0.400000, 1.180000
-0.900000, 0.300000, 1.540000
-0.900000, 0.200000, 15.179999
-0.900000, 0.100000, 15.540000
-0.900000,-0.000000, 155.179995
-0.900000,-0.100000, 155.539995
-0.900000,-0.200000, 1555.179950
-0.900000,-0.300000, 1555.539950
-0.900000,-0.400000, 15555.179497
-0.900000,-0.500000, 15555.539497
-0.900000,-0.600000, 155555.174973
-0.900000,-0.700000, 155555.534973
-0.900000,-0.800000, 1555555.129728
-0.900000,-0.900000,-13999999.567549
-0.900000,-1.000000, 0.000000
-0.800000, 1.000000, 0.000000
-0.800000, 0.900000, 0.420000
-0.800000, 0.800000, 0.020000
-0.800000, 0.700000, 0.780000
-0.800000, 0.600000, 0.060000
-0.800000, 0.500000, 0.640000
-0.800000, 0.400000,-0.080000
-0.800000, 0.300000,-0.760000
-0.800000, 0.200000,-1.480000
-0.800000, 0.100000,-14.759999
-0.800000,-0.000000,-15.480000
-0.800000,-0.100000,-154.759995
-0.800000,-0.200000,-155.479995
-0.800000,-0.300000,-1554.759950
-0.800000,-0.400000,-1555.479950
-0.800000,-0.500000,-15554.759497
-0.800000,-0.600000,-15555.479497
-0.800000,-0.700000,-155554.754973
-0.800000,-0.800000, 15399999.582303
-0.800000,-0.900000, 13999999.967549
-0.800000,-1.000000, 0.000000
-0.700000, 1.000000, 0.000000
-0.700000, 0.900000,-0.020000
-0.700000, 0.800000,-0.800000
-0.700000, 0.700000,-0.040000
-0.700000, 0.600000,-1.160000
-0.700000, 0.500000,-0.080000
-0.700000, 0.400000,-1.020000
-0.700000, 0.300000, 0.060000
-0.700000, 0.200000, 0.380000
-0.700000, 0.100000, 1.460000
-0.700000,-0.000000, 14.380000
-0.700000,-0.100000, 15.460000
-0.700000,-0.200000, 154.379995
-0.700000,-0.300000, 155.459995
-0.700000,-0.400000, 1554.379950
-0.700000,-0.500000, 1555.459950
-0.700000,-0.600000, 15554.379497
-0.700000,-0.700000,-15539999.597779
-0.700000,-0.800000,-15400000.302304
-0.700000,-0.900000,-1399999.974755
-0.700000,-1.000000, 0.000000
-0.600000, 1.000000, 0.000000
-0.600000, 0.900000, 0.420000
-0.600000, 0.800000, 0.080000
-0.600000, 0.700000, 1.220000
-0.600000, 0.600000, 0.100000
-0.600000, 0.500000, 1.580000
-0.600000, 0.400000, 0.140000
-0.600000, 0.300000, 1.440000
-0.600000, 0.200000,-0.000000
-0.600000, 0.100000, 0.040000
-0.600000,-0.000000,-1.400000
-0.600000,-0.100000,-13.960000
-0.600000,-0.200000,-15.400000
-0.600000,-0.300000,-153.959995
-0.600000,-0.400000,-155.399995
-0.600000,-0.500000,-1553.959950
-0.600000,-0.600000, 15553999.657326
-0.600000,-0.700000, 15540000.717779
-0.600000,-0.800000, 1540000.030230
-0.600000,-0.900000, 1400000.374755
-0.600000,-1.000000, 0.000000
-0.500000, 1.000000, 0.000000
-0.500000, 0.900000,-0.020000
-0.500000, 0.800000,-0.800000
-0.500000, 0.700000,-0.100000
-0.500000, 0.600000,-1.600000
-0.500000, 0.500000,-0.120000
-0.500000, 0.400000,-1.960000
-0.500000, 0.300000,-0.160000
-0.500000, 0.200000,-1.820000
-0.500000, 0.100000,-0.020000
-0.500000,-0.000000,-0.420000
-0.500000,-0.100000, 1.380000
-0.500000,-0.200000, 13.580000
-0.500000,-0.300000, 15.380000
-0.500000,-0.400000, 153.579995
-0.500000,-0.500000,-15555399.677281
-0.500000,-0.600000,-15554001.097327
-0.500000,-0.700000,-1554000.049778
-0.500000,-0.800000,-1540000.750230
-0.500000,-0.900000,-140000.015475
-0.500000,-1.000000, 0.000000
-0.400000, 1.000000, 0.000000
-0.400000, 0.900000, 0.420000
-0.400000, 0.800000, 0.080000
-0.400000, 0.700000, 1.220000
-0.400000, 0.600000, 0.160000
-0.400000, 0.500000, 2.020000
-0.400000, 0.400000, 0.180000
-0.400000, 0.300000, 2.380000
-0.400000, 0.200000, 0.220000
-0.400000, 0.100000, 2.240000
-0.400000,-0.000000, 0.080000
-0.400000,-0.100000, 0.840000
-0.400000,-0.200000,-1.320000
-0.400000,-0.300000,-13.159999
-0.400000,-0.400000, 15555539.737277
-0.400000,-0.500000, 15555401.517281
-0.400000,-0.600000, 1555400.109733
-0.400000,-0.700000, 1554001.169778
-0.400000,-0.800000, 154000.075023
-0.400000,-0.900000, 140000.415475
-0.400000,-1.000000, 0.000000
-0.300000, 1.000000, 0.000000
-0.300000, 0.900000,-0.020000
-0.300000, 0.800000,-0.800000
-0.300000, 0.700000,-0.100000
-0.300000, 0.600000,-1.600000
-0.300000, 0.500000,-0.180000
-0.300000, 0.400000,-2.400000
-0.300000, 0.300000,-0.200000
-0.300000, 0.200000,-2.760000
-0.300000, 0.100000,-0.240000
-0.300000,-0.000000,-2.620000
-0.300000,-0.100000,-0.100000
-0.300000,-0.200000,-1.220000
-0.300000,-0.300000,-15555553.757276
-0.300000,-0.400000,-15555541.897277
-0.300000,-0.500000,-1555540.129728
-0.300000,-0.600000,-1555401.549733
-0.300000,-0.700000,-155400.094978
-0.300000,-0.800000,-154000.795023
-0.300000,-0.900000,-14000.019548
-0.300000,-1.000000, 0.000000
-0.200000, 1.000000, 0.000000
-0.200000, 0.900000, 0.420000
-0.200000, 0.800000, 0.080000
-0.200000, 0.700000, 1.220000
-0.200000, 0.600000, 0.160000
-0.200000, 0.500000, 2.020000
-0.200000, 0.400000, 0.240000
-0.200000, 0.300000, 2.820000
-0.200000, 0.200000, 0.260000
-0.200000, 0.100000, 3.180000
-0.200000,-0.000000, 0.300000
-0.200000,-0.100000, 3.040000
-0.200000,-0.200000, 15555555.217276
-0.200000,-0.300000, 15555556.317276
-0.200000,-0.400000, 1555554.189728
-0.200000,-0.500000, 1555541.969728
-0.200000,-0.600000, 155540.154973
-0.200000,-0.700000, 155401.214978
-0.200000,-0.800000, 15400.079502
-0.200000,-0.900000, 14000.419548
-0.200000,-1.000000, 0.000000
-0.100000, 1.000000, 0.000000
-0.100000, 0.900000,-0.020000
-0.100000, 0.800000,-0.800000
-0.100000, 0.700000,-0.100000
-0.100000, 0.600000,-1.600000
-0.100000, 0.500000,-0.180000
-0.100000, 0.400000,-2.400000
-0.100000, 0.300000,-0.260000
-0.100000, 0.200000,-3.200000
-0.100000, 0.100000,-0.280000
-0.100000,-0.000000,-3.560000
-0.100000,-0.100000,-15555555.377276
-0.100000,-0.200000,-15555558.097276
-0.100000,-0.300000,-1555555.609727
-0.100000,-0.400000,-1555556.349728
-0.100000,-0.500000,-155554.174973
-0.100000,-0.600000,-155541.594973
-0.100000,-0.700000,-15540.099498
-0.100000,-0.800000,-15400.799502
-0.100000,-0.900000,-1400.019955
-0.100000,-1.000000, 0.000000
 0.000000, 1.000000, 0.000000
 0.000000, 0.900000, 0.420000
 0.000000, 0.800000, 0.080000
 0.000000, 0.700000, 1.220000
 0.000000, 0.600000, 0.160000
 0.000000, 0.500000, 2.020000
 0.000000, 0.400000, 0.240000
 0.000000, 0.300000, 2.820000
 0.000000, 0.200000, 0.320000
 0.000000, 0.100000, 3.620000
 0.000000,-0.000000, 15555555.397276
 0.000000,-0.100000, 15555558.657276
 0.000000,-0.200000, 1555555.809727
 0.000000,-0.300000, 1555558.169728
 0.000000,-0.400000, 155555.634973
 0.000000,-0.500000, 155556.014973
 0.000000,-0.600000, 15554.159497
 0.000000,-0.700000, 15541.219498
 0.000000,-0.800000, 1540.079950
 0.000000,-0.900000, 1400.419955
 0.000000,-1.000000, 0.000000
 0.100000, 1.000000, 0.000000
 0.100000, 0.900000,-0.020000
 0.100000, 0.800000,-0.800000
 0.100000, 0.700000,-0.100000
 0.100000, 0.600000,-1.600000
 0.100000, 0.500000,-0.180000
 0.100000, 0.400000,-2.400000
 0.100000, 0.300000,-0.260000
 0.100000, 0.200000,-3.200000
 0.100000, 0.100000,-15555555.397276
 0.100000,-0.000000,-15555558.677276
 0.100000,-0.100000,-1555555.789727
 0.100000,-0.200000,-1555558.689728
 0.100000,-0.300000,-155555.794973
 0.100000,-0.400000,-155557.794973
 0.100000,-0.500000,-15555.579497
 0.100000,-0.600000,-15555.599497
 0.100000,-0.700000,-1554.099950
 0.100000,-0.800000,-1540.799950
 0.100000,-0.900000,-140.019995
 0.100000,-1.000000, 0.000000
 0.200000, 1.000000, 0.000000
 0.200000, 0.900000, 0.420000
 0.200000, 0.800000, 0.080000
 0.200000, 0.700000, 1.220000
 0.200000, 0.600000, 0.160000
 0.200000, 0.500000, 2.020000
 0.200000, 0.400000, 0.240000
 0.200000, 0.300000, 2.820000
 0.200000, 0.200000, 15555555.377276
 0.200000, 0.100000, 15555558.297276
 0.200000,-0.000000, 1555555.829727
 0.200000,-0.100000, 1555558.749728
 0.200000,-0.200000, 155555.814973
 0.200000,-0.300000, 155558.354973
 0.200000,-0.400000, 15555.779497
 0.200000,-0.500000, 15557.419497
 0.200000,-0.600000, 1555.559950
 0.200000,-0.700000, 1555.219950
 0.200000,-0.800000, 154.079995
 0.200000,-0.900000, 140.419995
 0.200000,-1.000000, 0.000000
 0.300000, 1.000000, 0.000000
 0.300000, 0.900000,-0.020000
 0.300000, 0.800000,-0.800000
 0.300000, 0.700000,-0.100000
 0.300000, 0.600000,-1.600000
 0.300000, 0.500000,-0.180000
 0.300000, 0.400000,-2.400000
 0.300000, 0.300000,-15555555.317276
 0.300000, 0.200000,-15555557.877276
 0.300000, 0.100000,-1555555.769727
 0.300000,-0.000000,-1555558.329728
 0.300000,-0.100000,-155555.814973
 0.300000,-0.200000,-155558.374973
 0.300000,-0.300000,-15555.759497
 0.300000,-0.400000,-15557.939497
 0.300000,-0.500000,-1555.719950
 0.300000,-0.600000,-1556.999950
 0.300000,-0.700000,-155.499995
 0.300000,-0.800000,-154.799995
 0.300000,-0.900000,-14.020000
 0.300000,-1.000000, 0.000000
 0.400000, 1.000000, 0.000000
 0.400000, 0.900000, 0.420000
 0.400000, 0.800000, 0.080000
 0.400000, 0.700000, 1.220000
 0.400000, 0.600000, 0.160000
 0.400000, 0.500000, 2.020000
 0.400000, 0.400000, 15555555.297276
 0.400000, 0.300000, 15555557.497276
 0.400000, 0.200000, 1555555.749727
 0.400000, 0.100000, 1555557.949728
 0.400000,-0.000000, 155555.794973
 0.400000,-0.100000, 155557.994973
 0.400000,-0.200000, 15555.799497
 0.400000,-0.300000, 15557.999497
 0.400000,-0.400000, 1555.739950
 0.400000,-0.500000, 1557.559950
 0.400000,-0.600000, 155.699995
 0.400000,-0.700000, 156.619995
 0.400000,-0.800000, 15.479999
 0.400000,-0.900000, 14.420000
 0.400000,-1.000000, 0.000000
 0.500000, 1.000000, 0.000000
 0.500000, 0.900000,-0.020000
 0.500000, 0.800000,-0.800000
 0.500000, 0.700000,-0.100000
 0.500000, 0.600000,-1.600000
 0.500000, 0.500000,-15555555.237276
 0.500000, 0.400000,-15555557.077276
 0.500000, 0.300000,-1555555.689727
 0.500000, 0.200000,-1555557.529728
 0.500000, 0.100000,-155555.734973
 0.500000,-0.000000,-155557.574973
 0.500000,-0.100000,-15555.739497
 0.500000,-0.200000,-15557.579497
 0.500000,-0.300000,-1555.739950
 0.500000,-0.400000,-1557.579950
 0.500000,-0.500000,-155.679995
 0.500000,-0.600000,-157.139995
 0.500000,-0.700000,-15.639999
 0.500000,-0.800000,-16.200000
 0.500000,-0.900000,-1.420000
 0.500000,-1.000000, 0.000000
 0.600000, 1.000000, 0.000000
 0.600000, 0.900000, 0.420000
 0.600000, 0.800000, 0.080000
 0.600000, 0.700000, 1.220000
 0.600000, 0.600000, 15555555.217276
 0.600000, 0.500000, 15555556.697276
 0.600000, 0.400000, 1555555.669727
 0.600000, 0.300000, 1555557.149728
 0.600000, 0.200000, 155555.714973
 0.600000, 0.100000, 155557.194973
 0.600000,-0.000000, 15555.719497
 0.600000,-0.100000, 15557.199497
 0.600000,-0.200000, 1555.719950
 0.600000,-0.300000, 1557.199950
 0.600000,-0.400000, 155.719995
 0.600000,-0.500000, 157.199995
 0.600000,-0.600000, 15.659999
 0.600000,-0.700000, 16.760000
 0.600000,-0.800000, 1.620000
 0.600000,-0.900000, 1.820000
 0.600000,-1.000000, 0.000000
 0.700000, 1.000000, 0.000000
 0.700000, 0.900000,-0.020000
 0.700000, 0.800000,-0.800000
 0.700000, 0.700000,-15555555.157276
 0.700000, 0.600000,-15555556.277276
 0.700000, 0.500000,-1555555.609728
 0.700000, 0.400000,-1555556.729728
 0.700000, 0.300000,-155555.654973
 0.700000, 0.200000,-155556.774973
 0.700000, 0.100000,-15555.659497
 0.700000,-0.000000,-15556.779497
 0.700000,-0.100000,-1555.659950
 0.700000,-0.200000,-1556.779950
 0.700000,-0.300000,-155.659995
 0.700000,-0.400000,-156.779995
 0.700000,-0.500000,-15.659999
 0.700000,-0.600000,-16.780000
 0.700000,-0.700000,-1.600000
 0.700000,-0.800000,-2.340000
 0.700000,-0.900000,-0.160000
 0.700000,-1.000000, 0.000000
 0.800000, 1.000000, 0.000000
 0.800000, 0.900000, 0.420000
 0.800000, 0.800000, 15555555.137276
 0.800000, 0.700000, 15555555.897276
 0.800000, 0.600000, 1555555.589728
 0.800000, 0.500000, 1555556.349728
 0.800000, 0.400000, 155555.634973
 0.800000, 0.300000, 155556.394973
 0.800000, 0.200000, 15555.639497
 0.800000, 0.100000, 15556.399497
 0.800000,-0.000000, 1555.639950
 0.800000,-0.100000, 1556.399950
 0.800000,-0.200000, 155.639995
 0.800000,-0.300000, 156.399995
 0.800000,-0.400000, 15.639999
 0.800000,-0.500000, 16.400000
 0.800000,-0.600000, 1.640000
 0.800000,-0.700000, 2.400000
 0.800000,-0.800000, 0.180000
 0.800000,-0.900000, 0.560000
 0.800000,-1.000000, 0.000000
 0.900000, 1.000000, 0.000000
 0.900000, 0.900000,-15555555.077276
 0.900000, 0.800000,-15555555.477276
 0.900000, 0.700000,-1555555.529728
 0.900000, 0.600000,-1555555.929728
 0.900000, 0.500000,-155555.574973
 0.900000, 0.400000,-155555.974973
 0.900000, 0.300000,-15555.579497
 0.900000, 0.200000,-15555.979497
 0.900000, 0.100000,-1555.579950
 0.900000,-0.000000,-1555.979950
 0.900000,-0.100000,-155.579995
 0.900000,-0.200000,-155.979995
 0.900000,-0.300000,-15.579999
 0.900000,-0.400000,-15.980000
 0.900000,-0.500000,-1.580000
 0.900000,-0.600000,-1.980000
 0.900000,-0.700000,-0.180000
 0.900000,-0.800000,-0.580000
 0.900000,-0.900000, 0.020000
 0.900000,-1.000000, 0.000000
 1.000000, 1.000000, 0.000000
 1.000000, 0.900000, 15555555.097276
 1.000000, 0.800000, 1555555.509728
 1.000000, 0.700000, 1555555.549728
 1.000000, 0.600000, 155555.554973
 1.000000, 0.500000, 155555.594973
 1.000000, 0.400000, 15555.559497
 1.000000, 0.300000, 15555.599497
 1.000000, 0.200000, 1555.559950
 1.000000, 0.100000, 1555.599950
 1.000000,-0.000000, 155.559995
 1.000000,-0.100000, 155.599995
 1.000000,-0.200000, 15.559999
 1.000000,-0.300000, 15.599999
 1.000000,-0.400000, 1.560000
 1.000000,-0.500000, 1.600000
 1.000000,-0.600000, 0.160000
 1.000000,-0.700000, 0.200000
 1.000000,-0.800000, 0.020000
 1.000000,-0.900000, 0.060000
 1.000000,-1.000000, 0.000000
